,name,ngram,score_1,score_2,score_3,pertinence
0,IPSEN,IPSEN,1.0,0.16216216216216217,0.05551436200888811,0.1712924858386541
1,PEPTIMIMESIS,PEPTIMIMESIS,1.0,0.009009009009009009,0.4999781916517643,0.4517865359580368
2,MERSEN,MERSEN,1.0,0.1981981981981982,0.24996728747764646,0.31461674087399216
3,BANQUE PALATINE,BANQUE,0.5263157894736842,0.036036036036036036,0.0007364485271607838,0.060354300123588174
4,BANQUE PALATINE,PALATINE,0.75,0.036036036036036036,0.24996728747764646,0.2571843084415597
5,BANQUE PALATINE,BANQUE PALATINE,0.0,0.036036036036036036,0.24996728747764646,0.18218430844155972
6,SPIE OPERATIONS,SPIE,0.5555555555555556,0.5315315315315315,0.009956819470493304,0.1688316354912072
7,SPIE OPERATIONS,OPERATIONS,0.6666666666666666,0.07207207207207207,0.0005132004620455571,0.08144032140451297
8,SPIE OPERATIONS,SPIE OPERATIONS,0.0,0.0,1.0,0.7
9,ENGIE,ENGIE,0.5714285714285714,1.0,0.006713434767693939,0.2618422614802429
10,VALEO,VALEO,1.0,0.2072072072072072,0.062459109347058055,0.18516281798438208
11,MSD VACCINS,MSD,0.75,0.009009009009009009,0.12496183539058753,0.16427508657521306
12,MSD VACCINS,VACCINS,1.0,0.009009009009009009,0.017814305030251297,0.11427181532297771
13,MSD VACCINS,MSD VACCINS,0.0,0.009009009009009009,1.0,0.7018018018018017
14,IDI,IDI,0.5833333333333334,0.05405405405405406,0.0005022586401533021,0.06949572519225147
15,GROUPE WINNCARE,GROUPE,0.5086206896551724,0.009009009009009009,2.653226654040834e-05,0.05268244335389733
16,GROUPE WINNCARE,WINNCARE,1.0,0.009009009009009009,0.4999781916517643,0.4517865359580368
17,GROUPE WINNCARE,GROUPE WINNCARE,0.0,0.009009009009009009,0.4999781916517643,0.3517865359580368
18,HAULOTTE GROUP,HAULOTTE,1.0,0.09009009009009009,1.0,0.818018018018018
19,HAULOTTE GROUP,GROUP,0.5040650406504065,0.09009009009009009,2.4469061745943115e-05,0.06844165042628084
20,HAULOTTE GROUP,HAULOTTE GROUP,0.0,0.09009009009009009,1.0,0.718018018018018
21,GL EVENTS,GL,0.5416666666666666,0.18018018018018017,0.00016933978067860597,0.09032124054917773
22,GL EVENTS,EVENTS,0.75,0.18018018018018017,0.027735372656208353,0.1304507968953819
23,GL EVENTS,GL EVENTS,0.0,0.18018018018018017,0.09996074497317575,0.10600855751725904
