,name,ngram,score_1,score_2,score_3,pertinence
0,IPSEN,IPSEN,1.0,0.16216216216216217,0.05551436200888811,0.23528116593061854
1,PEPTIMIMESIS,PEPTIMIMESIS,1.0,0.009009009009009009,0.4999781916517643,0.15720502637238365
2,MERSEN,MERSEN,1.0,0.1981981981981982,0.24996728747764646,0.28355528730632323
3,BANQUE PALATINE,BANQUE,0.5263157894736842,0.036036036036036036,0.0007364485271607838,0.08153405262891332
4,BANQUE PALATINE,PALATINE,0.75,0.036036036036036036,0.24996728747764646,0.12882555757659347
5,BANQUE PALATINE,BANQUE PALATINE,0.0,0.036036036036036036,0.24996728747764646,0.05382555757659348
6,SPIE OPERATIONS,SPIE,0.5555555555555556,0.5315315315315315,0.009956819470493304,0.4817764627278302
7,SPIE OPERATIONS,OPERATIONS,0.6666666666666666,0.07207207207207207,0.0005132004620455571,0.12437564437052889
8,SPIE OPERATIONS,SPIE OPERATIONS,0.0,0.0,1.0,0.1
9,ENGIE,ENGIE,0.5714285714285714,1.0,0.006713434767693939,0.8578142006196267
10,VALEO,VALEO,1.0,0.2072072072072072,0.062459109347058055,0.27201167670047155
11,MSD VACCINS,MSD,0.75,0.009009009009009009,0.12496183539058753,0.09470339074626596
12,MSD VACCINS,VACCINS,1.0,0.009009009009009009,0.017814305030251297,0.10898863771023234
13,MSD VACCINS,MSD VACCINS,0.0,0.009009009009009009,1.0,0.10720720720720721
14,IDI,IDI,0.5833333333333334,0.05405405405405406,0.0005022586401533021,0.10162680244059193
15,GROUPE WINNCARE,GROUPE,0.5086206896551724,0.009009009009009009,2.653226654040834e-05,0.05807192939937849
16,GROUPE WINNCARE,WINNCARE,1.0,0.009009009009009009,0.4999781916517643,0.15720502637238365
17,GROUPE WINNCARE,GROUPE WINNCARE,0.0,0.009009009009009009,0.4999781916517643,0.057205026372383644
18,HAULOTTE GROUP,HAULOTTE,1.0,0.09009009009009009,1.0,0.27207207207207207
19,HAULOTTE GROUP,GROUP,0.5040650406504065,0.09009009009009009,2.4469061745943115e-05,0.12248102304328731
20,HAULOTTE GROUP,HAULOTTE GROUP,0.0,0.09009009009009009,1.0,0.1720720720720721
21,GL EVENTS,GL,0.5416666666666666,0.18018018018018017,0.00016933978067860597,0.19832774478887868
22,GL EVENTS,EVENTS,0.75,0.18018018018018017,0.027735372656208353,0.22191768140976498
23,GL EVENTS,GL EVENTS,0.0,0.18018018018018017,0.09996074497317575,0.1541402186414617
24,SAFT GROUPE SA,SAFT,0.75,0.11711711711711711,0.062459109347058055,0.1749396046283995
25,SAFT GROUPE SA,GROUPE,0.5086206896551724,0.06306306306306306,2.6591364234605317e-05,0.10131517855239115
26,SAFT GROUPE SA,SAFT GROUPE,0.0,0.0,0.24996728747764646,0.024996728747764648
27,TRANSGENE,TRANSGENE,1.0,0.06306306306306306,1.0,0.25045045045045045
28,SANOFI,SANOFI,0.6666666666666666,0.4774774774774775,0.0146629070784767,0.4501149393564963
29,CARREFOUR,CARREFOUR,0.6666666666666666,0.35135135135135137,0.008885344166889943,0.34863628216443676
30,ILIAD,ILIAD,1.0,0.15315315315315314,0.029369430853424812,0.225459465607865
31,CHARGEURS,CHARGEURS,0.75,0.1981981981981982,0.035672226756974,0.23712578123425598
32,BOURBON CORPORATION,BOURBON,1.0,0.16216216216216217,0.029369430853424812,0.23266667281507222
33,BOURBON CORPORATION,CORPORATION,0.75,0.0,0.004629484316128925,0.0754629484316129
34,BOURBON CORPORATION,BOURBON CORPORATION,0.0,0.0,1.0,0.1
35,ALTRAN TECHNOLOGIES,ALTRAN,1.0,0.32432432432432434,0.045412911335186386,0.3640007505929781
36,ALTRAN TECHNOLOGIES,TECHNOLOGIES,0.52,0.05405405405405406,0.0006074533664820227,0.09530398857989145
37,ALTRAN TECHNOLOGIES,ALTRAN TECHNOLOGIES,0.0,0.009009009009009009,0.16663031941960715,0.023870239149167922
38,CREDIXIA,CREDIXIA,1.0,0.009009009009009009,1.0,0.2072072072072072
39,GAUMONT,GAUMONT,0.75,0.04504504504504504,0.08329335136156787,0.11936537117219283
40,FINANCIERE DE L'ECHIQUIER,FINANCIERE,0.5294117647058824,0.11711711711711711,0.0002677293859372058,0.14666164310287566
41,FINANCIERE DE L'ECHIQUIER,ECHIQUIER,1.0,0.11711711711711711,0.031207746325293325,0.19681446832622304
42,FINANCIERE DE L'ECHIQUIER,FINANCIERE ECHIQUIER,0.0,0.0,1.0,0.1
43,ERAAM,ERAAM,1.0,0.009009009009009009,0.24996728747764646,0.13220393595497185
44,IENA VENTURE,IENA,1.0,0.009009009009009009,0.08329335136156787,0.115536542343364
45,IENA VENTURE,VENTURE,0.5454545454545454,0.009009009009009009,0.0020225891231493995,0.061954920664976695
46,IENA VENTURE,IENA VENTURE,0.0,0.009009009009009009,0.24996728747764646,0.032203935954971855
47,REALITES PROMOTION,REALITES,0.6666666666666666,0.10810810810810811,0.038419599330315954,0.15699511308618475
48,REALITES PROMOTION,PROMOTION,0.625,0.0,0.0020661799632257878,0.06270661799632257
49,REALITES PROMOTION,REALITES PROMOTION,0.0,0.0,1.0,0.1
50,DAMARTEX,DAMARTEX,1.0,0.16216216216216217,0.4999781916517643,0.2797275488949062
51,NEURONES,NEURONES,1.0,0.12612612612612611,0.24996728747764646,0.22589762964866555
52,ALTAREA,ALTAREA,1.0,0.07207207207207207,0.08329335136156787,0.16598699279381446
53,PSB INDUSTRIES,PSB,0.75,0.09009009009009009,0.09996074497317575,0.15706814656938964
54,PSB INDUSTRIES,INDUSTRIES,0.5555555555555556,0.09009009009009009,0.0028136507798042234,0.12790899270560807
55,PSB INDUSTRIES,PSB INDUSTRIES,0.0,0.09009009009009009,0.16663031941960715,0.08873510401403278
56,SOMFY SA,SOMFY,0.75,0.05405405405405406,0.029369430853424812,0.12118018632858574
57,MR BRICOLAGE,MR,0.75,0.06306306306306306,0.006623340748171735,0.1261127845252676
58,MR BRICOLAGE,BRICOLAGE,1.0,0.08108108108108109,0.016086119056697486,0.16647347677053462
59,MR BRICOLAGE,MR BRICOLAGE,0.0,0.036036036036036036,0.4999781916517643,0.07882664799400527
60,AIRBUS DEFENCE AND SPACE SAS,AIRBUS,0.625,0.02702702702702703,0.0050071086403794575,0.08462233248565956
